Product Name,Grade,Generic Polymer Type,Generic Polymer Symbol,Polymer Code,Tensile Strength at Yield,Melting Temperature,Flexural Modulus,Flexural Strength,Tensile Modulus,Glass Transition Temperature,Melt Mass-Flow Rate (MFR)
Braskem PE,SHE150,"Polyethylene, High Density",HDPE,PE-HD,28.0,,1280.0,,,,1.0
Braskem PE,DA054B,"Polyethylene, High Density",HDPE,PE-HD,,,1050.0,,,,0.3
Braskem PE,DA074A,"Polyethylene, High Density",HDPE,PE-HD,,,1150.0,,,,1.8
Braskem PE,DAR001A,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.55
Braskem PE,GF4950,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1250.0,,,,0.36
Braskem PE,GM9450F,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.33
Braskem PE,HD4507UV,"Polyethylene, High Density",HDPE,PE-HD,25.0,,950.0,,,,0.28
Braskem PE,HD7255LS-L,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1150.0,,,,4.5
Braskem PE,HDI2061,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1270.0,,1280.0,,20.0
Braskem PE,IA59,"Polyethylene, High Density",HDPE,PE-HD,28.0,,1250.0,,,,7.3
Braskem PE,RIGEO LUMIOS,"Polyethylene, High Density",HDPE,PE-HD,28.0,,1200.0,,,,1.0
Braskem PE,RPR 7A2 WE,"Polyethylene, High Density",HDPE,PE-HD,,,1100.0,,,,0.4
Braskem PE,SGE7252,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1100.0,,,,2.0
Braskem PE,SGM9450F,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.33
CABELEC®,CA6114,"Polyethylene, High Density",HDPE,PE-HD,22.0,,744.0,23.0,649.0,,1.0
CANEI,B3001-1 Natural,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.25
CANEI,B6002-1,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.2
CANEI,HD B3+ Natural,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.25
CANEI,HD M1000 Grey,"Polyethylene, High Density",HDPE,PE-HD,24.0,,,,376.0,,1.4
CANEI,HDBM-Grey,"Polyethylene, High Density",HDPE,PE-HD,20.0,,,,,,1.2
CANEI,HDPE C100,"Polyethylene, High Density",HDPE,PE-HD,20.0,,,,,,0.5
CANEI,HDPG-Black,"Polyethylene, High Density",HDPE,PE-HD,20.0,,,,,,0.7
Asrene®,SM 5508,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.9
Asrene®,UB 5206H,"Polyethylene, High Density",HDPE,PE-HD,40.0,,1200.0,,,,0.07
CERTENE™,HI-1252,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1210.0,,,,12.0
Marlex®,9332,"Polyethylene, High Density",HDPE,PE-HD,21.0,,730.0,,,,0.31
Marlex®,9503HF,"Polyethylene, High Density",HDPE,PE-HD,24.0,,1030.0,,,,0.31
Marlex®,HMN TR-945,"Polyethylene, High Density",HDPE,PE-HD,20.0,,740.0,,,,6.0
Celstran®,PEHD-GF60-01,"Polyethylene, High Density",HDPE,PE-HD-GF,,,11700.0,160.0,10500.0,,
Baystar™ Polyethylene,HDPE 9458,"Polyethylene, High Density (MMW)","HDPE, MMW",PE-HD,,133.0,,,,,0.45
Borstar®,HE6068,"Polyethylene, High Density",HDPE,PE-HD,31.0,,850.0,,,,1.7
BorSafe™,HE3474-LS,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.3
BorPEX™,HE2595,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,18.0,,,,,,7.5
Bormed™,HE2581-PH,"Polyethylene, High Density",HDPE,PE-HD,29.0,,1400.0,,1300.0,,0.3
Borealis PE,BB2541,"Polyethylene, High Density",HDPE,PE-HD,25.0,,1200.0,,1100.0,,0.3
Borealis PE,MG7547S,"Polyethylene, High Density",HDPE,PE-HD,24.0,,,,950.0,,4.0
Borcoat™,HE3450-H,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.7
Borcell™,HE1123,"Polyethylene, High Density",HDPE,PE-HD,33.0,,,,,,8.0
Borcell™,HE1344,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,
Borcell™,HE1345,"Polyethylene, High Density",HDPE,PE-HD,23.0,,,,,,
BRETENE®,HDT WITHOUT MB,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.2
BFI,428,"Polyethylene, High Density",HDPE,PE-HD,,126.0,,,,,0.28
Braskem PE,HDB1052,"Polyethylene, High Density",HDPE,PE-HD,28.0,,1290.0,,1240.0,,10.0
Braskem PE,HDG0739,"Polyethylene, High Density",HDPE,PE-HD,24.0,,990.0,,1080.0,,0.07
Braskem PE,HDI0453U1,"Polyethylene, High Density",HDPE,PE-HD,29.0,,1160.0,,1210.0,,4.5
BP,HDPE 9610 R BLK,"Polyethylene, High Density",HDPE,PE-HD,20.0,,800.0,,,,6.0
Stat-Tech™,ST5400-8006 ESD BK,"Polyethylene, High Density",HDPE,PE-HD,30.0,,,,,,2.5
Maxxam™ FR,PE H XF V0 Black 70,"Polyethylene, High Density",HDPE,PE-HD-FR,,,,,1800.0,,
BAAF UHMW-PE,3000 NC,"Polyethylene, High Density (UHMW)","HDPE, UHMW",PE-UHMW,,,,,,,
BAAF UHMW-PE,4000 NC,"Polyethylene, High Density (UHMW)","HDPE, UHMW",PE-UHMW,,,,,,,
Bapolene®,2028,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,24.7,,,,1090.0,,0.38
Bapolene®,2035,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,27.6,,,,1280.0,,0.35
Bapolene®,2040,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,29.0,,1240.0,,,,0.3
Bapolene®,3255,"Polyethylene, High Density",HDPE,PE-HD,28.3,,1210.0,,,,8.0
Bapolene®,3255U,"Polyethylene, High Density",HDPE,PE-HD,29.3,,1280.0,,,,8.0
Bapolene®,3286,"Polyethylene, High Density",HDPE,PE-HD,25.5,,965.0,,,,40.0
Bapolene®,5005H,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,27.6,,1400.0,,,,5.0
TITANZEX®,HI1600,"Polyethylene, High Density",HDPE,PE-HD,27.5,,,,,,21.0
Titanvene™,HD5609AA,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1800.0,,,,0.9
TITANEX®,HF1881,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.2
TITANEX®,HM4560UA,"Polyethylene, High Density",HDPE,PE-HD,23.5,,1080.0,,,,6.0
MTEGRITY™ HDPE,HD250,"Polyethylene, High Density",HDPE,PE-HD,24.8,,965.0,,,,5.0
REVOLVE®,N-307,"Polyethylene, High Density",HDPE,PE-HD,17.7,,790.0,,,,3.5
MCGB DuraMaze™,CCHDPE8020,"Polyethylene, High Density",HDPE,PE-HD-NX,25.6,,,,1730.0,,
MARPOL®,HDB 506,"Polyethylene, High Density (MMW)","HDPE, MMW",PE-HD,31.0,,1590.0,,,,0.3
MARPOL®,HDB 546,"Polyethylene, High Density",HDPE,PE-HD,24.1,,1030.0,,,,0.1
MARPOL®,HDF 504,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,,131.0,,,,,0.04
MARPOL®,HDM 505,"Polyethylene, High Density",HDPE,PE-HD,24.6,,786.0,,,,4.5
MARPOL®,HDM 506.5,"Polyethylene, High Density",HDPE,PE-HD,28.3,,1280.0,,,,6.6
MARPOL®,HDM 511,"Polyethylene, High Density",HDPE,PE-HD,26.9,,1280.0,,,,12.0
MARPOL®,HDM 540,"Polyethylene, High Density",HDPE,PE-HD,,,985.0,,,,40.0
MARPOL®,HMW 1002 Powder,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,20.7,,1030.0,,,,2.0
MWR,HDPE 6300,"Polyethylene, High Density",HDPE,PE-HD,24.1,,,,,,20.0
MWR,HDPE 6310,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1210.0,,,,20.0
Proteus®,HDPE Black,"Polyethylene, High Density",HDPE,PE-HD,,,1200.0,31.7,1450.0,,
Purell,PE GF4760,"Polyethylene, High Density",HDPE,PE-HD,27.0,,,,1250.0,,0.4
POLYETHYLENE,HDPE-150,"Polyethylene, High Density",HDPE,PE-HD,,,1100.0,,,,10.0
Plexar®,PX2246,"Polyethylene, High Density",HDPE,PE-HD,,,738.0,,,,0.45
Petrothene®,GA652962,"Polyethylene, High Density",HDPE,PE-HD,23.4,,1010.0,,,,2.0
Petrothene®,GA655962,"Polyethylene, High Density",HDPE,PE-HD,22.8,,993.0,,,,5.0
Petrothene®,LB560210,"Polyethylene, High Density",HDPE,PE-HD,,,1280.0,,,,0.3
Petrothene®,LB832001,"Polyethylene, High Density",HDPE,PE-HD,31.7,,1720.0,,,,0.29
Petrothene®,LP500210,"Polyethylene, High Density",HDPE,PE-HD,23.4,,965.0,,,,0.2
Petrothene®,LR732011,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1250.0,,,,0.3
Petrothene®,LR732031,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1250.0,,,,0.3
Petrothene®,LR732079,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1250.0,,,,0.3
Petrothene®,LRTR436,"Polyethylene, High Density",HDPE,PE-HD,31.0,,1380.0,,,,0.3
Network Polymers HDPE,50 2053,"Polyethylene, High Density",HDPE,PE-HD,24.8,,965.0,,,,20.0
Microthene®,MP672962,"Polyethylene, High Density",HDPE,PE-HD,22.8,,979.0,,,,1.7
Lupolen,4261AG Q474,"Polyethylene, High Density",HDPE,PE-HD,24.0,,,,850.0,,6.5
Lupolen,5261Z HI,"Polyethylene, High Density",HDPE,PE-HD,28.0,,,,1200.0,,2.0
Lupolen,5261Z Q456,"Polyethylene, High Density",HDPE,PE-HD,27.0,,,,1100.0,,2.0
Lupolen,5261Z Q456 POWDER,"Polyethylene, High Density",HDPE,PE-HD,27.7,,1210.0,,1320.0,,2.0
Lupolen,5461 B Q 471,"Polyethylene, High Density",HDPE,PE-HD,28.0,,,,1100.0,,10.0
Luflexen,hyPE 52R FA,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,2.0
ICORENE®,1050,"Polyethylene, High Density",HDPE,PE-HD,25.0,130.0,965.0,,,,3.8
ICORENE®,1741 Black 9001,"Polyethylene, High Density",HDPE,PE-HD,20.0,126.0,800.0,,,,4.0
ICORENE®,5045 SL,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1130.0,,,,5.9
ICORENE®,N2809,"Polyethylene, High Density",HDPE,PE-HD,25.0,,,,,,0.25
Hostalen,4131 B,"Polyethylene, High Density",HDPE,PE-HD,23.0,,,,650.0,,2.2
Hostalen,ACP 5231 D,"Polyethylene, High Density",HDPE,PE-HD,25.0,,,,1100.0,,0.3
Hostalen,ACP 5331 A,"Polyethylene, High Density",HDPE,PE-HD,26.0,,,,1050.0,,6.5
Hostalen,ACP 7740 F1,"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,1.8
Hostalen,ACP 7740 F3,"Polyethylene, High Density",HDPE,PE-HD,,,,,900.0,,1.6
Hostalen,ACP 9240 Plus,"Polyethylene, High Density",HDPE,PE-HD,23.0,,,,900.0,,0.2
Hostalen,CRP 100 black (XL),"Polyethylene, High Density",HDPE,PE-HD,23.0,129.0,,,1100.0,,0.23
Hostalen,CRP 100 orange,"Polyethylene, High Density",HDPE,PE-HD,23.0,129.0,,,1050.0,,0.23
Hostalen,CRP 100 RD black,"Polyethylene, High Density",HDPE,PE-HD,23.0,129.0,,,1100.0,,0.23
Hostalen,CRP 100 RESIST CR orange,"Polyethylene, High Density",HDPE,PE-HD,23.0,129.0,,,1050.0,,0.27
Hostalen,CRP 100 RESIST CR W blue,"Polyethylene, High Density",HDPE,PE-HD,23.0,129.0,,,1050.0,,0.27
Hostalen,CRP 100 RESIST S orange-yellow,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.23
Hostalen,CRP 100 RT black,"Polyethylene, High Density",HDPE,PE-HD,22.0,,,,1050.0,,0.45
Hostalen,CRP 100 S brown,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.45
Hostalen,CRP 100 S yellow,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.45
Hostalen,GC 7260 F2,"Polyethylene, High Density",HDPE,PE-HD,30.0,,,,1450.0,,8.0
Hostalen,GC 7260 LS,"Polyethylene, High Density",HDPE,PE-HD,30.0,,,,1450.0,,8.0
Hostalen,GF 9045 F,"Polyethylene, High Density (MMW)","HDPE, MMW",PE-HD,21.0,130.0,,,900.0,,1.8
Hostalen,GM 5010 T3 black,"Polyethylene, High Density",HDPE,PE-HD,22.0,129.0,,,1050.0,,0.43
Hostalen,GM 5010 T3 S blue,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.45
ASI POLYETHYLENE,LP 477-01,"Polyethylene, High Density",HDPE,PE-HD,22.1,,827.0,,,,0.3
Alathon®,8005M-3,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,24.4,,938.0,,,,0.07
Alathon®,9305TC,"Polyethylene, High Density",HDPE,PE-HD,23.4,,1000.0,,,,0.075
Alathon®,H4837,"Polyethylene, High Density",HDPE,PE-HD,,,1060.0,,827.0,,40.0
Alathon®,H5220,"Polyethylene, High Density",HDPE,PE-HD,25.7,,1320.0,,1370.0,,20.0
Alathon®,L5008HP,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,24.5,,972.0,,,,0.07
Alathon®,L5040,"Polyethylene, High Density",HDPE,PE-HD,23.4,,1100.0,,,,0.4
Alathon®,L5845,"Polyethylene, High Density (MMW)","HDPE, MMW",PE-HD,,,,,,,0.45
Alathon®,L5885,"Polyethylene, High Density (MMW)","HDPE, MMW",PE-HD,,,,,,,0.85
Alathon®,L5906,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,,,,,,,0.075
Alathon®,M5040,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,25.6,,1120.0,,689.0,,4.0
Alathon®,M5363,"Polyethylene, High Density",HDPE,PE-HD,28.1,,1450.0,,1030.0,,6.5
Alathon®,M5370,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,28.5,,1410.0,,1040.0,,6.9
Alathon®,M5370RF,"Polyethylene, High Density",HDPE,PE-HD,25.5,,1280.0,,,,7.3
Alathon®,M5562,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,,,,,,,6.0
Alathon®,M6020,"Polyethylene, High Density (MMW)","HDPE, MMW",PE-HD,,,,,,,2.0
Alathon®,M6210,"Polyethylene, High Density (MMW)","HDPE, MMW",PE-HD,,,,,,,0.95
Alathon®,XL5906WC,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,29.6,,1470.0,,,,0.057
ACCUTECH™,HD0234G30UVL,"Polyethylene, High Density",HDPE,PE-HD-GF30,45.0,,3700.0,57.0,3700.0,,3.0
ACCUCOMP™,HD0202L,"Polyethylene, High Density",HDPE,PE-HD,25.0,,800.0,21.0,1000.0,,5.0
ACCUCOMP™,HD0205L,"Polyethylene, High Density",HDPE,PE-HD,27.0,,800.0,22.0,1100.0,,12.0
UNIVAL™,DMDA-6400 NT 7,"Polyethylene, High Density",HDPE,PE-HD,32.0,,1300.0,,,,0.8
HDPE,6200,"Polyethylene, High Density",HDPE,PE-HD,25.8,,868.0,,,,33.0
HDPE,NG 7000 H,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.38
EVERCAP™,DMDA-1260 NT 7,"Polyethylene, High Density",HDPE,PE-HD,29.6,,1410.0,,,,2.7
DOW™ Wire & Cable,DGDL-3479 BK,"Polyethylene, High Density",HDPE,PE-HD,,,827.0,,,,0.05
DOW™ HDPE,08454N,"Polyethylene, High Density",HDPE,PE-HD,20.7,,1010.0,,669.0,,7.0
DOW™ HDPE,40055L,"Polyethylene, High Density",HDPE,PE-HD,25.0,,870.0,,,,0.41
DOW™ HDPE,40055L HF,"Polyethylene, High Density",HDPE,PE-HD,25.0,,870.0,,,,0.42
DOW™ HDPE,82054P,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,2.0
DOW™ HDPE,8828,"Polyethylene, High Density",HDPE,PE-HD,18.0,,,,,,0.3
DOW™ HDPE,DGDA-5004 NT 7,"Polyethylene, High Density",HDPE,PE-HD,31.7,,1300.0,,,,0.8
DOW™ HDPE,DMDA-8007 HEALTH+™,"Polyethylene, High Density",HDPE,PE-HD,31.0,,1410.0,,,,8.3
DOW™ HDPE,DMDA-8910 NT 7,"Polyethylene, High Density",HDPE,PE-HD,24.1,,1000.0,,,,10.0
DOW™ HDPE,DMDA-8933 NT 7,"Polyethylene, High Density",HDPE,PE-HD,26.889555769111542,,1000.0,,,,33.0
DOW™ HDPE,DMDA-8950 NT 7,"Polyethylene, High Density",HDPE,PE-HD,20.9,,576.0,,,,50.0
DOW™ HDPE,DPDA-3220 NT 7,"Polyethylene, High Density",HDPE,PE-HD,21.4,,986.0,,,,2.0
DOW™ HDPE,KT 10000 UE,"Polyethylene, High Density",HDPE,PE-HD,29.0,,1050.0,,,,8.0
DOWLEX™,2006G,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,8.0
DOWLEX™,2750ST,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,1.5
CONTINUUM™,DGDA-2490 WH,"Polyethylene, High Density",HDPE,PE-HD,24.1,,1030.0,,,,0.08
CONTINUUM™,DGDA-2492 BK,"Polyethylene, High Density",HDPE,PE-HD,24.1,,1030.0,,,,0.06
CONTINUUM™,DGDB-2490 NT,"Polyethylene, High Density",HDPE,PE-HD,24.8,,1030.0,,,,0.08
CONTINUUM™,DMDF-6620 NT 7 Bimodal,"Polyethylene, High Density",HDPE,PE-HD,28.0,,1170.0,,,,0.28
CONTINUUM™,DMDF-6620 NT 7 HEALTH+™ Bimodal,"Polyethylene, High Density",HDPE,PE-HD,28.0,,1170.0,,,,0.28
BYNEL™,40E529,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,3.5
AXELERON™,CS O-3364 NT CPD,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.8
AXELERON™,FO 1311 NT CPD,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.3
TotalEnergies Polyethylene,HDPE 56020 S,"Polyethylene, High Density (UHMW)","HDPE, UHMW",PE-UHMW,,,,,,,2.1
TotalEnergies Polyethylene,HDPE 5802,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.3
AZR-Ecoplast,143 HDPE green 0.3,"Polyethylene, High Density",HDPE,PE-HD,,,,,1690.0,,0.19
Trademark PE,HD8960,"Polyethylene, High Density",HDPE,PE-HD,29.0,,1300.0,,,,8.0
Trademark PE,HDP0353,"Polyethylene, High Density",HDPE,PE-HD,22.1,,1230.0,,,,0.33
HIDEN®,A015E IS,"Polyethylene, High Density",HDPE,PE-HD,13.7,,,,,,1.5
HIDEN®,E308U,"Polyethylene, High Density",HDPE,PE-HD,24.5,,883.0,,,,0.85
HIDEN®,P502,"Polyethylene, High Density",HDPE,PE-HD,19.1,,588.0,,,,0.15
HIDEN®,P601 HUBL,"Polyethylene, High Density",HDPE,PE-HD,20.6,,755.0,,,,0.3
HIDEN®,P601 KUBL,"Polyethylene, High Density",HDPE,PE-HD,19.6,,735.0,,,,0.3
HIDEN®,P601 KUBLR,"Polyethylene, High Density",HDPE,PE-HD,19.6,,735.0,,,,0.43
Eraclene®,BC 82 L,"Polyethylene, High Density",HDPE,PE-HD,26.0,130.0,1100.0,,,,0.25
Eraclene®,FB 506,"Polyethylene, High Density",HDPE,PE-HD,,127.0,,,,,0.2
EnviroHDPE,8096,"Polyethylene, High Density",HDPE,PE-HD,,,1450.0,,,,8.0
Westlake,Ultra Ethylux® WM,"Polyethylene, High Density",HDPE,PE-HD,,,1370.0,,,,
VINPOL™,HD00354BF Series,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1380.0,,,,0.3
VINPOL™,HD00355,"Polyethylene, High Density",HDPE,PE-HD,31.0,,1210.0,,,,0.3
VINPOL™,HD07063,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1280.0,,,,7.0
VINPOL™,HD08065 Series,"Polyethylene, High Density",HDPE,PE-HD,32.1,,1650.0,,1240.0,,8.0
VINPOL™,HD32051,"Polyethylene, High Density",HDPE,PE-HD,22.8,,1000.0,,,,32.0
Uz-Kor HDPE,FL7000,"Polyethylene, High Density",HDPE,PE-HD,22.6,,981.0,,,,0.027
Uz-Kor HDPE,J2200,"Polyethylene, High Density",HDPE,PE-HD,23.5,,1130.0,,,,4.5
Uz-Kor HDPE,M8000,"Polyethylene, High Density",HDPE,PE-HD,18.6,,785.0,,,,0.025
Unilex™,UP.2000.952,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,20.0
UNITHENE®,LH523,"Polyethylene, High Density",HDPE,PE-HD,22.6,,,,745.0,,23.0
UNITHENE®,LH5544,"Polyethylene, High Density",HDPE,PE-HD,24.5,,,,,,44.0
UNITHENE®,LH901,"Polyethylene, High Density",HDPE,PE-HD,24.5,,,,726.0,,0.95
Lutene® H,BE0350,"Polyethylene, High Density",HDPE,PE-HD,30.0,134.0,1200.0,,,,0.25
Lutene® H,ME9180,"Polyethylene, High Density",HDPE,PE-HD,28.4,132.0,981.0,,,,18.0
Lotte,5220BN,"Polyethylene, High Density",HDPE,PE-HD,27.5,,1180.0,,,,0.35
Lotte,7000F,"Polyethylene, High Density",HDPE,PE-HD,,,981.0,,,,0.035
Lotte,BL5400,"Polyethylene, High Density",HDPE,PE-HD,27.5,,1180.0,,,,0.14
Lotte,FL7100,"Polyethylene, High Density",HDPE,PE-HD,24.5,,981.0,,,,0.045
Lotte,MF6000,"Polyethylene, High Density",HDPE,PE-HD,30.4,,1080.0,,,,0.4
Lotte,MF6000H,"Polyethylene, High Density",HDPE,PE-HD,29.4,,1080.0,,,,0.6
KPOL-HDPE,HD K-0.65/964,"Polyethylene, High Density",HDPE,PE-HD,30.3,,1650.0,,,,0.65
KPOL-HDPE,HD K-0.75/952,"Polyethylene, High Density",HDPE,PE-HD,30.3,,1650.0,,,,0.75
KPOL-HDPE,HD K-20/960,"Polyethylene, High Density",HDPE,PE-HD,28.0,,1200.0,,,,20.0
KPOL-HDPE,HD K-I 9/956,"Polyethylene, High Density",HDPE,PE-HD,29.3,,1450.0,,,,9.0
ImerPlast™,TW10,"Polyethylene, High Density",HDPE,PE-HD,20.0,,800.0,,,,0.7
ImerPlast™,TW30,"Polyethylene, High Density",HDPE,PE-HD,19.0,,800.0,,,,1.0
Rigidex®,HD5211EA,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,26.0,,,,1100.0,,11.0
Rigidex®,HD6070EA,"Polyethylene, High Density",HDPE,PE-HD,31.0,,,,1500.0,,7.6
Rigidex®,HM4560UA,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,26.0,,950.0,,,,6.0
INEOS Wire & Cable,BPD4720,"Polyethylene, High Density",HDPE,PE-HD,22.0,,,,1000.0,,0.6
INEOS HDPE,K46-06-185,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,24.0,,1000.0,,,,4.2
ELTEX® MED,HD5226EA-M,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,26.0,,,,1150.0,,26.0
ELTEX®,A4009MFN1325,"Polyethylene, High Density",HDPE,PE-HD,,136.0,,,,,0.9
ELTEX®,B4922/90N3000,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.3
ELTEX®,B6921/40N2010,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.45
ELTEX®,B6922N1347,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,,130.0,,,1120.0,,0.35
ELTEX®,HD5211GA-B,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,25.0,,,,1100.0,,11.0
ELTEX®,MMPE0950/30,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,10.0
ELTEX®,MMPE3940/10,"Polyethylene, High Density",HDPE,PE-HD,,129.0,,,,,5.0
ELTEX®,Superstress™ CAP508S3,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,26.0,,,,1200.0,,1.8
ELTEX®,Superstress™ TUB125N6000,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,25.0,,,,1100.0,,0.3
INEOS HDPE,J60-800-178,"Polyethylene, High Density",HDPE,PE-HD,31.0,,1650.0,,,,8.0
INEOS HDPE,K44-11-128,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,24.1,,1130.0,,,,12.0
INEOS HDPE,T50-2000-119,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,27.6,,1230.0,,,,20.0
INEOS HDPE,TC46-25,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,23.4,,897.0,,,,0.3
INEOS HDPE,TUB121N,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,24.1,,900.0,,,,0.3
Kazan HDPE,273-83,"Polyethylene, High Density",HDPE,PE-HD,22.6,,,,,,0.4
Kazan HDPE,PE2NT22-12,"Polyethylene, High Density",HDPE,PE-HD,28.0,,,,,,6.0
Kazan HDPE,PE2NT74-15,"Polyethylene, High Density",HDPE,PE-HD,26.0,,,,,,1.5
King,CuttingColors®,"Polyethylene, High Density",HDPE,PE-HD-P,28.3,,1280.0,26.3,1760.0,,
King,Plasti-Bal®,"Polyethylene, High Density",HDPE,PE-HD,28.3,,1280.0,26.3,1760.0,,
King,StarBoard® ST,"Polyethylene, High Density",HDPE,PE-HD,31.0,,1550.0,30.9,2190.0,,
King,StarBoard® XL,"Polyethylene, High Density",HDPE,PE-HD,22.8,,896.0,20.6,1140.0,,
Jam,HD-7260 (I3),"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,8.0
Jam,HF7750M,"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,2.5
Jam,HM9445HT,"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,0.18
Jam,HM9450F (EX5),"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,0.28
Jam,HM9450F1,"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,0.24
Jam,HM9455F1,"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,0.24
EVALENE® HDPE,HB33531,"Polyethylene, High Density",HDPE,PE-HD,35.0,,923.0,,1740.0,,33.0
EVALENE® HDPE,HJ04601,"Polyethylene, High Density",HDPE,PE-HD,25.0,,793.0,,1340.0,,4.0
SNOLEN®,EB 0.1/52,"Polyethylene, High Density",HDPE,PE-HD,24.0,,,,1100.0,,0.1
SNOLEN®,EB 1.4/46,"Polyethylene, High Density",HDPE,PE-HD,22.0,,,,900.0,,0.8
SNOLEN®,EB 1.8/61,"Polyethylene, High Density",HDPE,PE-HD,28.0,,,,1250.0,,1.2
SNOLEN®,EF 3.3/54,"Polyethylene, High Density",HDPE,PE-HD,25.0,,,,1050.0,,2.5
SNOLEN®,IM 26/59,"Polyethylene, High Density",HDPE,PE-HD,29.0,,,,1350.0,,6.0
SNOLEN®,IM 31/52,"Polyethylene, High Density",HDPE,PE-HD,24.0,,,,1000.0,,8.0
SNOLEN®,IM 55/59,"Polyethylene, High Density",HDPE,PE-HD,28.0,,,,1350.0,,14.0
SNOLEN®,IM 59/64,"Polyethylene, High Density",HDPE,PE-HD,30.0,,,,1350.0,,13.0
POLIMAXX,P901BK,"Polyethylene, High Density",HDPE,PE-HD,22.0,,,,,,0.25
RheTech Polyethylene,E204-01,"Polyethylene, High Density",HDPE,PE-HD,,,896.0,,,,35.0
MIDILENA III,HDPE 5000S,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.85
